timestamp,open,high,low,close,volume
1673276400,17255.3,17257.8,17252.2,17253.8,316.436
1673276460,17253.8,17265.5,17251.5,17259.4,355.868
1673276520,17259.4,17274.9,17259.4,17270.1,795.479
1673276580,17270.1,17278.7,17270,17274.2,515.351
1673276640,17274.1,17274.2,17267.9,17273.9,296.439
1673276700,17274,17274.1,17263.5,17270.4,362.154
1673276760,17270.4,17300,17265.8,17289.6,3537.893
1673276820,17289.7,17306.8,17274.6,17274.6,2749.746
1673276880,17274.6,17274.6,17253.9,17253.9,1101.528
1673276940,17253.9,17266.1,17251.6,17261.6,598.251
1673277000,17261.8,17270,17261.7,17266.4,281.256
1673277060,17266.4,17268.1,17258.6,17268.1,242.096
1673277120,17268,17268.1,17257.7,17257.8,179.071
1673277180,17257.8,17257.8,17247.6,17247.7,538.998
1673277240,17247.7,17247.8,17241.5,17245.4,487.433
1673277300,17245.3,17257,17244.5,17256.9,241.26
1673277360,17257,17258.8,17254.9,17258,264.038
1673277420,17258,17258.7,17251.4,17251.6,227.741
1673277480,17251.5,17251.6,17236.4,17238.1,767.228
1673277540,17238.1,17241.1,17237.4,17237.4,267.525
1673277600,17237.5,17245,17236.8,17243.9,176.992
1673277660,17243.8,17243.8,17226.1,17228.4,345.474
1673277720,17228.4,17230.6,17226,17226,321.764
1673277780,17226,17226.8,17222.2,17226.8,284.945
1673277840,17226.7,17230.8,17225,17225.1,238.562
1673277900,17225.1,17225.1,17222,17222,421.974
1673277960,17222,17222.1,17220.1,17222.1,339.977
1673278020,17222.1,17229.7,17222,17226.1,317.547
1673278080,17226.1,17238.8,17226,17238.8,281.256
1673278140,17238.8,17239.9,17233,17233,207.796
1673278200,17233,17236.9,17233,17233.9,129.052
1673278260,17234,17237.4,17233.9,17235.3,87.106
1673278320,17235.4,17242.1,17235.3,17242,123.44
1673278380,17242,17246.6,17241.1,17241.6,202.582
1673278440,17241.7,17250.9,17241.7,17250.8,216.823
1673278500,17250.9,17253.3,17245.9,17252.7,305.864
1673278560,17252.7,17255.3,17251.3,17251.3,152.221
1673278620,17251.3,17255,17247.1,17253.7,172.156
1673278680,17253.8,17256.9,17251.6,17251.7,144.627
1673278740,17251.6,17254.8,17251.6,17254.7,99.745
1673278800,17254.7,17262.6,17254.7,17261.2,313.254
1673278860,17261.3,17269,17261.2,17262.9,304.052
1673278920,17262.8,17271,17259.9,17270.9,476.696
1673278980,17271,17274.3,17262.9,17274.1,304.856
1673279040,17274.1,17276.5,17268.3,17276.4,321.184
1673279100,17276.5,17291.5,17276.4,17279.5,1558.718
1673279160,17279.5,17291,17278.7,17289.9,543.823
1673279220,17290,17292,17286.1,17290.6,558.963
1673279280,17290.6,17304.7,17290.6,17304.6,1109.507
1673279340,17304.7,17304.7,17295.7,17295.8,1458.531
1673279400,17295.8,17325,17295.7,17305.4,3736.485
1673279460,17305.4,17312,17291.2,17298.4,1503.242
1673279520,17298.5,17313.4,17297,17307.3,992.763
1673279580,17307.2,17321,17307.2,17307.5,831.399
1673279640,17307.6,17313.1,17300,17305.5,604.621
1673279700,17305.6,17309,17297.6,17300.5,522.704
1673279760,17300.4,17301.1,17282.7,17282.8,727.233
1673279820,17282.8,17285.5,17271,17274.4,736.454
1673279880,17274.5,17274.5,17260.2,17266.1,944.374
1673279940,17266.1,17266.1,17257.3,17260.4,711.955
1673280000,17260.4,17265,17260.4,17264.9,644.865
1673280060,17265,17274.1,17264.9,17271.7,880.776
1673280120,17271.7,17284,17267.8,17282.4,466.548
1673280180,17282.4,17286.7,17278.9,17280.9,558.744
1673280240,17280.9,17281,17264.5,17270,515.39
1673280300,17269.9,17270,17260.1,17260.1,220.345
1673280360,17260.1,17269.6,17259.6,17269.6,424.654
1673280420,17269.6,17280.6,17269.5,17280.5,498.27
1673280480,17280.6,17284,17276.5,17282.3,461.926
1673280540,17282.4,17293.1,17275.3,17282,520.086
1673280600,17282,17288.9,17275.2,17286.6,211.017
1673280660,17286.7,17287.7,17282.5,17283.9,182.872
1673280720,17284,17287.4,17280.6,17283.8,198.726
1673280780,17283.9,17287.5,17283.8,17286.1,122.32
1673280840,17286,17293.7,17286,17293,185.852
1673280900,17293,17303.7,17292.9,17299,436.885
1673280960,17299,17310.2,17289,17289.1,570.745
1673281020,17289.1,17289.1,17282.4,17283,358.343
1673281080,17283.1,17290.9,17282.6,17286.2,477.566
1673281140,17286.2,17288.5,17283.8,17288.4,181.407
1673281200,17288.5,17290,17282.5,17283.9,136.059
1673281260,17283.9,17283.9,17275.1,17280.1,283.574
1673281320,17280.1,17280.1,17277.2,17278.8,163.165
1673281380,17278.8,17292.7,17278.8,17292.7,248.975
1673281440,17292.7,17306,17291.1,17303.4,308.769
1673281500,17303.4,17309.3,17302.5,17308.5,391.313
1673281560,17308.6,17334.6,17308.5,17321.5,1907.116
1673281620,17321.6,17321.6,17307,17308.6,1211.443
1673281680,17308.7,17308.7,17290.8,17290.8,594.875
1673281740,17290.8,17298.6,17290.4,17293,597.665
1673281800,17293,17306.5,17292.9,17303.7,338.898
1673281860,17303.7,17306.3,17295.9,17303.4,413.787
1673281920,17303.4,17315,17303.4,17314.9,332.044
1673281980,17315,17318.8,17308.1,17315.7,333.709
1673282040,17315.6,17315.7,17308.2,17313.7,196.69
1673282100,17313.6,17326.5,17310,17323.7,518.04
1673282160,17323.8,17333.7,17317.6,17332.2,598.978
1673282220,17332.2,17337.2,17316.6,17321.9,841.856
1673282280,17321.9,17322,17307.2,17307.2,506.825
1673282340,17307.2,17310.2,17301.2,17304.8,561.918
1673282400,17304.8,17310.2,17304.7,17305.6,205.109
1673282460,17305.7,17319.8,17305.6,17319.7,203.695
1673282520,17319.7,17323.8,17316.8,17321.1,245.218
1673282580,17321.2,17324.9,17320.5,17320.9,173.868
1673282640,17321,17321,17311.7,17319.9,349.526
1673282700,17320,17332.8,17320,17326.3,335.792
1673282760,17326.2,17328.3,17320.8,17328.3,387.12
1673282820,17328.2,17331.1,17324.2,17326.1,280.351
1673282880,17326.1,17327.7,17324.3,17326.8,315.541
1673282940,17326.8,17338.9,17325.5,17334.4,662.956
1673283000,17334.4,17344.5,17334.3,17338.1,1097.325
1673283060,17338.1,17338.1,17322.8,17333.7,430.914
1673283120,17333.7,17334.9,17326.1,17333.4,350.07
1673283180,17333.5,17335,17331.4,17331.5,190.019
1673283240,17331.5,17345.7,17329.6,17342.8,600.021
1673283300,17342.7,17342.8,17331.5,17335.4,361.47
1673283360,17335.4,17335.5,17326.9,17331,329.414
1673283420,17331,17331.1,17320,17321.4,425.297
1673283480,17321.4,17324.1,17316.6,17316.6,343.367
1673283540,17316.6,17318.5,17311.6,17318.4,485.348
1673283600,17318.5,17327.2,17318.4,17327.2,269.154
1673283660,17327.2,17327.2,17318,17318.3,252.138
1673283720,17318.3,17320.9,17312.3,17312.4,268.108
1673283780,17312.3,17313,17308.8,17309.2,323.919
1673283840,17309.1,17313,17308.1,17311.9,294.079
1673283900,17312,17316.9,17311.8,17314.9,181.743
1673283960,17315,17319.9,17314.9,17319.1,289.971
1673284020,17319.2,17320.8,17316.5,17320.8,145.298
1673284080,17320.8,17320.8,17314.4,17315.9,189.066
1673284140,17315.9,17316,17308.1,17308.2,196.152
1673284200,17308.1,17316,17308.1,17316,175.122
1673284260,17315.9,17316,17313.2,17315.3,189.724
1673284320,17315.4,17325.9,17315.3,17324.2,293.909
1673284380,17324.3,17330.7,17324.2,17330.6,232.893
1673284440,17330.6,17341.8,17330.6,17337.3,428.544
1673284500,17337.4,17346.7,17335.5,17335.6,470.142
1673284560,17335.6,17341.8,17333.1,17335.7,321.269
1673284620,17335.7,17341.2,17333.1,17341.2,181.745
1673284680,17341.1,17341.2,17336.9,17340.3,250.238
1673284740,17340.3,17358,17340.2,17354.5,2010.303
1673284800,17354.4,17363,17350,17353.4,1001.469
1673284860,17353.4,17363.6,17352,17362.1,730.555
1673284920,17362.1,17365,17357.3,17358.7,485.445
1673284980,17358.7,17358.7,17356.6,17356.8,312.341
1673285040,17356.8,17363,17356.8,17360,334.531
1673285100,17360.1,17360.1,17346.5,17349.7,542.041
1673285160,17349.8,17349.8,17342,17342.1,392.134
1673285220,17342.1,17342.1,17333,17336.2,368.308
1673285280,17336.3,17348,17336.2,17341.6,276.641
1673285340,17341.5,17348.7,17341.5,17345.8,185.002
1673285400,17345.9,17345.9,17333.8,17333.8,196.781
1673285460,17333.8,17341.5,17333.8,17336.1,223.082
1673285520,17336,17338.1,17332.7,17332.8,335.772
1673285580,17332.7,17336.9,17325,17332.8,620.674
1673285640,17332.7,17334.3,17326.4,17326.4,315.237
1673285700,17326.5,17333.3,17325.5,17328,297.445
1673285760,17328.1,17330.8,17326.3,17326.3,252.267
1673285820,17326.3,17326.4,17325,17326.3,170.944
1673285880,17326.2,17326.3,17318.4,17318.4,230.265
1673285940,17318.4,17321.6,17316,17318,308.327
1673286000,17318,17323.3,17316.1,17323.3,363.088
1673286060,17323.3,17326.7,17317.3,17326.7,417.506
1673286120,17326.7,17327.4,17324.1,17326.5,181.233
1673286180,17326.4,17327,17324.2,17324.3,90.529
1673286240,17324.2,17324.3,17321.7,17321.8,115.945
1673286300,17321.7,17321.8,17321.7,17321.8,79.613
1673286360,17321.8,17323.8,17318.8,17318.8,163.684
1673286420,17318.8,17318.9,17313.8,17315.5,275.214
1673286480,17315.4,17319.8,17315.4,17318,235.689
1673286540,17318,17318.1,17312.8,17312.9,161.531
1673286600,17312.9,17321,17312.8,17320.9,178.1
1673286660,17321,17324.8,17319.3,17324.8,136.209
1673286720,17324.8,17330.3,17324.8,17328.5,161.403
1673286780,17328.4,17328.5,17328.4,17328.4,42.272
1673286840,17328.4,17328.5,17328.4,17328.4,48.96
1673286900,17328.5,17343.7,17328.4,17343.6,451.245
1673286960,17343.6,17349.2,17341,17346.1,283.826
1673287020,17346.1,17349.3,17343.7,17349.3,154.894
1673287080,17349.3,17349.8,17344.8,17348.2,176.258
1673287140,17348.2,17349.8,17346.8,17348.9,194.25
1673287200,17348.9,17348.9,17342.5,17342.6,148.084
1673287260,17342.6,17347.3,17340.2,17347.2,219.368
1673287320,17347.3,17357.8,17347.2,17352,469.666
1673287380,17352,17357.4,17348.5,17355,412.883
1673287440,17354.9,17355,17351.4,17351.5,135.972
1673287500,17351.4,17357.1,17351.4,17357,126.46
1673287560,17357.1,17359.2,17352.8,17356,256.247
1673287620,17355.9,17369.3,17354.3,17368.1,607.067
1673287680,17368,17380,17363.4,17366.6,1732.318
1673287740,17366.6,17368.6,17358,17361.6,300.015
1673287800,17361.7,17368.6,17360.4,17364,346.446
1673287860,17364.1,17366.2,17363,17364.6,195.15
1673287920,17364.6,17370,17362,17370,177.007
1673287980,17369.9,17382.5,17369.9,17379.3,953.269
1673288040,17379.3,17381.4,17376.2,17376.2,430.916
1673288100,17376.2,17376.3,17370,17371.1,401.802
1673288160,17371.1,17382.1,17370.1,17382,271.448
1673288220,17382.1,17387.8,17376.8,17376.8,736.608
1673288280,17376.8,17376.9,17366.9,17367,249.942
1673288340,17366.9,17367.2,17362.3,17365.7,376.888
1673288400,17365.7,17377.4,17365.7,17375.8,306.991
1673288460,17375.9,17377.3,17369.6,17377.2,199.644
1673288520,17377.3,17382.4,17377.2,17380,181.85
1673288580,17380,17382.3,17377.9,17377.9,207.102
1673288640,17377.9,17381.8,17377.9,17381.7,129.986
1673288700,17381.7,17381.8,17369.3,17371.9,242.196
1673288760,17372,17375.2,17369.8,17371.5,274.386
1673288820,17371.5,17377.6,17370.9,17376.8,140.147
1673288880,17376.7,17376.8,17374.8,17374.8,185.5
1673288940,17374.8,17374.9,17367.4,17367.4,553.662
1673289000,17367.4,17378,17367.4,17377.9,215.936
1673289060,17378,17382,17378,17382,187.146
1673289120,17381.9,17382,17375,17376,354.159
1673289180,17376,17383.8,17376,17376.2,217.566
1673289240,17376.2,17376.3,17368.2,17368.3,288.69
1673289300,17368.2,17373.3,17365.2,17367.4,304.598
1673289360,17367.4,17367.5,17345.9,17349.6,726.14
1673289420,17349.6,17351.4,17346.8,17351.4,338.545
1673289480,17351.3,17351.4,17339.1,17339.1,396.767
1673289540,17339.1,17342.9,17330,17342.9,908.041
1673289600,17342.9,17342.9,17326.3,17326.9,761.165
1673289660,17327,17332.8,17322.2,17332.8,505.599
1673289720,17332.8,17334.4,17324.4,17330.6,406.267
1673289780,17330.7,17330.7,17322.2,17322.5,272.986
1673289840,17322.4,17329.3,17318.2,17329.2,412.864
1673289900,17329.3,17343,17329.2,17342.7,763.283
1673289960,17342.8,17344.7,17339.3,17340,299.423
1673290020,17340,17348.3,17336.7,17346.4,477.656
1673290080,17346.3,17346.4,17342.1,17342.2,164.173
1673290140,17342.2,17342.6,17334.5,17334.5,399.783
1673290200,17334.6,17334.6,17331,17333.4,173.977
1673290260,17333.5,17339.2,17333.4,17333.4,138.26
1673290320,17333.4,17333.5,17323.7,17323.7,208.389
1673290380,17323.8,17327.2,17323.7,17327.1,168.458
1673290440,17327.2,17333.1,17317.6,17333,726.326
1673290500,17333.1,17343.8,17330.3,17343.7,344.526
1673290560,17343.8,17344,17338.2,17338.3,113.738
1673290620,17338.2,17339.6,17333.3,17339.4,315.114
1673290680,17339.4,17340,17331.8,17337.4,216.84
1673290740,17337.3,17341.4,17335.3,17341.3,155.431
1673290800,17341.3,17341.3,17339.8,17339.8,106.105
1673290860,17339.8,17339.8,17332.8,17332.8,120.472
1673290920,17332.8,17336.4,17332.8,17336.3,102.291
1673290980,17336.4,17336.4,17330,17330.1,85.77
1673291040,17330.1,17331.1,17326.1,17326.1,134.045
1673291100,17326.1,17326.2,17306.3,17309.7,912.749
1673291160,17309.8,17318.2,17301.6,17316.5,625.943
1673291220,17316.5,17326.7,17312.7,17326.6,311.385
1673291280,17326.7,17326.7,17321.7,17325.5,153.969
1673291340,17325.5,17328.3,17325.5,17328.2,141.312
1673291400,17328.3,17332.8,17328.2,17329.7,163.319
1673291460,17329.7,17331.1,17326.4,17326.4,248.705
1673291520,17326.4,17326.5,17321.2,17323,128.189
1673291580,17323,17323.6,17314.5,17323.6,227.286
1673291640,17323.6,17327.6,17322.6,17322.6,121.769
1673291700,17322.7,17326,17322,17326,84.659
1673291760,17325.9,17334.7,17325.9,17331.6,226.737
1673291820,17331.7,17334.4,17331.6,17334.3,102.078
1673291880,17334.3,17334.4,17331,17331.1,117.145
1673291940,17331,17334,17330.9,17334,103.144
1673292000,17333.9,17334,17333.9,17333.9,57.857
1673292060,17334,17334,17329.9,17332.2,170.173
1673292120,17332.2,17332.2,17325.5,17325.6,100.873
1673292180,17325.6,17329.7,17325.5,17329.7,68.279
1673292240,17329.7,17331.6,17329.6,17331.6,47.88
1673292300,17331.5,17331.5,17324.3,17324.3,91.775
1673292360,17324,17324.3,17316.5,17320.9,232.81
1673292420,17320.9,17328.1,17314.8,17328,264.406
1673292480,17328,17332.3,17326.7,17328,106.387
1673292540,17328.1,17328.1,17318.7,17318.7,378.669
1673292600,17318.8,17320,17317.2,17319.9,138.568
1673292660,17320,17326.7,17319.9,17325.5,95.908
1673292720,17325.6,17329.5,17325,17329.5,69.691
1673292780,17329.6,17331.2,17325.4,17331.1,81.022
1673292840,17331.2,17331.2,17326.1,17331.1,87.101
1673292900,17331.2,17331.2,17327.7,17327.7,86.212
1673292960,17327.8,17329.6,17327.7,17329.5,34.965
1673293020,17329.6,17329.6,17325.3,17328.8,81.698
1673293080,17328.8,17328.8,17323.4,17323.4,115.4
1673293140,17323.5,17323.5,17320.3,17320.3,58.833
1673293200,17320.3,17323.5,17320,17320,113.148
1673293260,17320,17320.1,17313.2,17316.6,158.265
1673293320,17316.7,17316.7,17313,17313,104.565
1673293380,17313,17313.1,17307,17307,196.546
1673293440,17307.1,17315.7,17307,17313.8,213.292
1673293500,17313.8,17316.1,17312.7,17316,171.546
1673293560,17316,17325,17316,17323.2,157.578
1673293620,17323.2,17323.3,17319.7,17322.4,89.109
1673293680,17322.4,17322.5,17317.5,17317.6,87.702
1673293740,17317.5,17317.6,17314,17316.2,80.321
1673293800,17316.2,17317.5,17315.1,17316,90.444
1673293860,17315.9,17318.7,17315.9,17318.6,50.029
1673293920,17318.6,17321.6,17318.6,17321.5,52.682
1673293980,17321.6,17321.6,17317.3,17318.5,53.583
1673294040,17318.5,17319.7,17315.6,17318,56.436
1673294100,17318,17318.1,17315.2,17315.3,52.846
1673294160,17315.2,17315.3,17308.9,17309,142.633
1673294220,17309,17309,17304.2,17304.2,158.953
1673294280,17304.2,17305,17291.2,17296.4,1119.29
1673294340,17296.3,17296.4,17285.7,17285.7,968.142
1673294400,17285.6,17297,17278,17294.7,1470.73
1673294460,17294.7,17302.3,17292.4,17298.9,575.316
1673294520,17298.9,17298.9,17283.2,17283.3,265.159
1673294580,17283.2,17283.3,17270.6,17273.8,981.247
1673294640,17273.8,17275,17262.7,17271.5,910.804
1673294700,17271.4,17271.5,17262.9,17265.8,670.454
1673294760,17265.7,17266.1,17258.2,17261.7,732.949
1673294820,17261.6,17271.1,17261.6,17265,327.906
1673294880,17265,17265.1,17243.1,17250.2,1471.871
1673294940,17250.2,17254,17240.5,17245.5,616.646
1673295000,17245.5,17254,17244.4,17244.4,655.044
1673295060,17244.3,17250,17241.7,17247.3,460.565
1673295120,17247.3,17252.4,17242.7,17242.7,479.952
1673295180,17242.7,17246.3,17226.7,17232.2,882.669
1673295240,17232.2,17243.9,17218.3,17231.1,1962.659
1673295300,17231,17239.5,17230.5,17236.5,563.716
1673295360,17236.4,17240.9,17234.5,17238.1,365.651
1673295420,17238.2,17240.2,17238.1,17238.6,310.893
1673295480,17238.7,17242.9,17238.1,17240.4,322.868
1673295540,17240.5,17240.5,17234.5,17234.5,316.188
1673295600,17234.5,17236.7,17226.2,17230.9,365.847
1673295660,17231,17240.7,17230.9,17240.7,270.762
1673295720,17240.7,17244.5,17240.6,17241.9,334.789
1673295780,17241.8,17260.3,17241.8,17255.1,556.786
1673295840,17255,17260.6,17251.6,17253.2,279.213
1673295900,17253.2,17255,17248,17249.4,204.816
1673295960,17249.4,17249.5,17243.9,17245.6,129.964
1673296020,17245.6,17248.8,17245.5,17245.8,140.512
1673296080,17245.8,17246.3,17242.8,17246.3,146.487
1673296140,17246.2,17246.3,17234,17238.3,226.456
1673296200,17238.2,17238.3,17223.1,17223.2,592.434
1673296260,17223.2,17224.3,17209.5,17215.9,930.136
1673296320,17216,17216,17191.6,17198.2,1849.187
1673296380,17198.2,17216.9,17198.2,17214.9,688.768
1673296440,17214.9,17227.1,17214.8,17225,499.947
1673296500,17224.9,17224.9,17204.5,17212.8,356.25
1673296560,17212.8,17216,17208.1,17212.7,318.188
1673296620,17212.7,17214.9,17212,17212.2,137.344
1673296680,17212.3,17212.4,17200,17200,253.62
1673296740,17200,17203.7,17196.6,17203.7,449.432
1673296800,17203.7,17203.7,17197.4,17203.7,308.571
1673296860,17203.7,17217.4,17203.6,17216.2,401.11
1673296920,17216.2,17216.2,17211.6,17211.6,106.602
1673296980,17211.6,17212.7,17209.3,17212.7,104.654
1673297040,17212.7,17222.9,17212.6,17218.7,187.348
1673297100,17218.7,17222,17214.3,17221.9,177.556
1673297160,17222,17222,17209.3,17209.4,196.47
1673297220,17209.4,17209.4,17203.8,17203.8,202.108
1673297280,17203.8,17204.6,17195.2,17204.5,342.71
1673297340,17204.6,17204.6,17190.3,17191.8,750.852
1673297400,17191.8,17193.8,17191.2,17191.9,372.011
1673297460,17191.9,17192,17186,17190,488.602
1673297520,17189.9,17193.3,17180.2,17183.4,892.018
1673297580,17183.4,17186.6,17180.9,17186.5,263.882
1673297640,17186.6,17196.4,17186.5,17193.9,555.408
1673297700,17193.9,17193.9,17176.7,17176.7,784.505
1673297760,17176.7,17186.1,17171.8,17186.1,737.249
1673297820,17186,17196.8,17186,17194.9,358.926
1673297880,17194.9,17194.9,17189.6,17194.7,183.04
1673297940,17194.8,17213.3,17194.7,17212.9,494.107
1673298000,17212.8,17212.9,17201.6,17202.7,615.235
1673298060,17202.7,17202.7,17189.5,17189.6,205.232
1673298120,17189.5,17194.9,17186.1,17194.8,212.714
1673298180,17194.9,17201.3,17194.8,17198.8,223.794
1673298240,17198.8,17198.8,17194.1,17194.1,151.669
1673298300,17194.1,17201.1,17191.8,17201.1,161.624
1673298360,17201,17202,17197.4,17202,159.037
1673298420,17202,17206.2,17201.9,17206.1,215.148
1673298480,17206.1,17209,17205.4,17205.4,171.352
1673298540,17205.5,17205.5,17200.4,17200.4,122.445
1673298600,17200.4,17203.8,17200.1,17203.8,217.483
1673298660,17203.8,17205.6,17203.7,17205.6,95.202
1673298720,17205.5,17215.2,17205.5,17210.8,288.489
1673298780,17210.8,17217,17210.8,17213.5,327.438
1673298840,17213.6,17218,17213.5,17215.3,213.931
1673298900,17215.2,17222.7,17215.2,17221.7,478.631
1673298960,17221.7,17221.7,17203.4,17203.4,333.91
1673299020,17203.4,17211.4,17203,17211.4,138.587
1673299080,17211.4,17212.7,17208.8,17212.6,187.703
1673299140,17212.6,17212.7,17209.4,17210.5,64.882
1673299200,17210.4,17220.8,17210.4,17219.7,237.513
1673299260,17219.7,17219.7,17211.6,17214.1,178.38
1673299320,17214.1,17221.8,17213.6,17221.8,182.637
1673299380,17221.7,17224.6,17221.7,17222.8,177.461
1673299440,17222.7,17234.5,17222.7,17234.5,421.361
1673299500,17234.4,17238,17229.8,17234.1,520.553
1673299560,17234,17237.9,17230.2,17230.2,196.346
1673299620,17230.2,17230.3,17223.6,17227.1,254.995
1673299680,17227.1,17227.1,17223.8,17226.6,130.938
1673299740,17226.7,17226.7,17225,17226.1,179.215
1673299800,17226,17226.1,17212.7,17216.2,940.761
1673299860,17216.1,17219.6,17195.3,17198.4,1217.592
1673299920,17198.3,17204.1,17191,17201,654.701
1673299980,17200.9,17205,17199.9,17200.7,210.426
1673300040,17200.9,17200.9,17197.6,17199,123.674
1673300100,17199.1,17205.2,17186.1,17190.9,432.707
1673300160,17190.8,17191.3,17160,17178.1,2878.952
1673300220,17178,17184.3,17172.4,17172.5,444.786
1673300280,17172.5,17172.5,17157.6,17161.7,719.842
1673300340,17161.6,17175.3,17161.6,17175.2,378.306
1673300400,17175.3,17175.3,17160.2,17164.9,382.413
1673300460,17164.9,17175.2,17164.8,17173.2,219.448
1673300520,17173.2,17182,17173.1,17180.4,273.607
1673300580,17180.5,17186.1,17180.4,17181.6,141.129
1673300640,17181.5,17185.3,17181.5,17184.6,126.126
1673300700,17184.6,17184.7,17170,17170,190.977
1673300760,17170,17171.7,17170,17171.7,133.394
1673300820,17171.7,17172.7,17169.7,17172.6,109.628
1673300880,17172.7,17174.2,17170.5,17170.5,119.164
1673300940,17170.5,17170.6,17159,17159,164.566
1673301000,17158.9,17170.6,17157,17169.1,335.945
1673301060,17169.1,17172.7,17169,17171.8,126.801
1673301120,17171.7,17171.8,17168.5,17168.5,111.239
1673301180,17168.5,17169.9,17162.1,17169.3,199.099
1673301240,17169.3,17169.3,17165,17166.4,144.59
1673301300,17166.4,17166.5,17161,17166.4,261.87
1673301360,17166.4,17174.5,17166.3,17174.5,268.316
1673301420,17174.4,17176,17170.1,17174.2,232.49
1673301480,17174.2,17175.9,17171.9,17171.9,98.402
1673301540,17171.9,17172.5,17171.1,17172.5,121.461
1673301600,17172.5,17173.9,17164.4,17164.5,392.511
1673301660,17164.5,17164.5,17159.9,17163.4,248.446
1673301720,17163.4,17163.5,17161.8,17161.8,105.727
1673301780,17161.9,17165.3,17161.8,17165.3,87.434
1673301840,17165.3,17172.4,17165.2,17172.1,141.515
1673301900,17172.1,17172.1,17170.2,17170.3,140.724
1673301960,17170.2,17174,17170.2,17173.9,59.728
1673302020,17173.9,17174,17172,17172.1,74.002
1673302080,17172,17172.1,17172,17172.1,46.975
1673302140,17172.1,17172.1,17168,17168.1,157.844
1673302200,17168,17169.7,17168,17169.7,167.008
1673302260,17169.7,17174.8,17169.7,17174.7,120.508
1673302320,17174.7,17175.1,17174.1,17174.2,197.095
1673302380,17174.2,17190.1,17174.1,17186.9,416.429
1673302440,17186.9,17194.3,17186.8,17194.3,197.566
1673302500,17194.3,17196,17194.2,17195.9,131.543
1673302560,17195.9,17196.6,17179.1,17179.1,361.985
1673302620,17179.1,17182.7,17176.7,17182.7,108.361
1673302680,17182.6,17185.3,17182.6,17183.4,88.035
1673302740,17183.3,17187.3,17181.2,17187.3,77.835
1673302800,17187.3,17187.3,17185.9,17185.9,61.313
1673302860,17185.9,17185.9,17184.5,17184.6,36.9
1673302920,17184.6,17187,17184.5,17187,67.171
1673302980,17187,17196.9,17186.9,17195.5,304.626
1673303040,17195.4,17197.4,17190.4,17190.5,122.391
1673303100,17190.4,17201.7,17190,17200.1,249.244
1673303160,17200,17200.1,17199,17199,95.129
1673303220,17199,17199.1,17199,17199.1,27.616
1673303280,17199.1,17201.7,17199,17201.6,135.081
1673303340,17201.7,17201.7,17200.8,17200.8,75.548
1673303400,17200.9,17207.9,17200.8,17205.6,330.535
1673303460,17205.7,17208,17205.6,17205.6,109.739
1673303520,17205.6,17208,17205.6,17208,56.989
1673303580,17208,17211.2,17207.9,17211.2,90.422
1673303640,17211.2,17215.1,17211.1,17215,186.841
1673303700,17215,17215,17214.4,17214.6,136.939
1673303760,17214.5,17214.6,17208.4,17213.5,270.523
1673303820,17213.5,17213.7,17209.5,17210.1,114.066
1673303880,17210.1,17212.4,17205,17212.3,196.443
1673303940,17212.3,17212.4,17210.2,17211.1,52.833
1673304000,17211,17212,17211,17212,62.823
1673304060,17211.9,17211.9,17210.2,17210.3,48.938
1673304120,17210.2,17211.4,17210.2,17211.3,31.563
1673304180,17211.3,17213.4,17211.3,17213.4,61.061
1673304240,17213.4,17213.4,17210.2,17210.2,69.591
1673304300,17210.2,17210.3,17210,17210,43.122
1673304360,17210,17210.1,17209.6,17209.7,56.321
1673304420,17209.6,17209.7,17209.5,17209.5,70.145
1673304480,17209.5,17209.6,17209.5,17209.5,25.226
1673304540,17209.6,17209.6,17206.7,17206.7,117.506
1673304600,17206.7,17206.8,17206.7,17206.7,52.971
1673304660,17206.7,17206.8,17202.2,17202.2,144.748
1673304720,17202.3,17202.3,17200.3,17200.4,70.446
1673304780,17200.3,17200.4,17192.7,17192.8,246.327
1673304840,17192.7,17192.8,17187.9,17188,142.931
1673304900,17188,17188,17187.9,17187.9,84.072
1673304960,17187.9,17188,17185,17185.2,164.422
1673305020,17185.2,17192.3,17185.1,17192.3,88.79
1673305080,17192.3,17196.3,17192.2,17196.3,63.503
1673305140,17196.3,17198,17196.2,17198,69.768
1673305200,17197.9,17198,17197.9,17197.9,81.184
1673305260,17198,17198,17191.5,17191.5,134.104
1673305320,17191.5,17193.1,17188.1,17188.4,209.781
1673305380,17188.4,17197.3,17188.4,17193.2,241.863
1673305440,17193.2,17193.2,17188.2,17190.1,122.607
1673305500,17190.2,17190.2,17181.2,17181.2,224.979
1673305560,17181.2,17182.1,17172.3,17173.5,371.764
1673305620,17173.5,17173.5,17164.4,17167.5,432.988
1673305680,17167.5,17169.3,17160.3,17163.8,360.391
1673305740,17163.7,17163.8,17136.3,17140.8,2025.014
1673305800,17140.7,17140.8,17118.3,17126.6,2640.455
1673305860,17126.6,17150,17126.5,17150,713.734
1673305920,17150,17158.6,17149.5,17151.3,428.783
1673305980,17151.4,17162.7,17150.3,17162.4,359.624
1673306040,17162.4,17163.5,17154.2,17159.1,285.148
1673306100,17159.1,17165.8,17159,17159.5,210.014
1673306160,17159.4,17159.4,17148.8,17150.7,216.214
1673306220,17150.7,17163.2,17150.7,17163.2,133.329
1673306280,17163.2,17172.1,17162.1,17172.1,253.273
1673306340,17172.1,17172.1,17168.7,17168.8,122.885
1673306400,17168.8,17168.8,17168,17168.5,63.625
